intensity/q,density/k,velocity/u
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.14322798,2,0.07161399
0.143227908,2,0.071613954
3.312210654,2.24,1.478665471
7.025899428,2.5,2.810359771
7.025899374,2.5,2.81035975
16.31897653,2.5,6.52759061
1.60087437,2.03,0.788608064
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
6.598167102,2.21,2.985595974
7.510038588,2.5,3.004015435
2.016902214,2.5,0.806760886
0.591885504,2.5,0.236754202
8.058840174,2.5,3.22353607
5.671585422,2.5,2.268634169
4.549985478,2.405,1.891885854
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
5.175800982,2.43,2.129959252
3.53656179,2.5,1.414624716
3.410265744,2.5,1.364106298
3.476648124,2.5,1.39065925
3.407090778,2.5,1.362836311
3.4508925,2.5,1.380357
3.00398985,2.5,1.20159594
4.000539636,2.5,1.600215854
3.59973504,2.5,1.439894016
1.506196242,2.405,0.626277024
0.231144444,2.03,0.113864258
5.777204274,2.5,2.31088171
5.777204274,2.5,2.31088171
5.777204274,2.5,2.31088171
5.777204238,2.5,2.310881695
5.777204274,2.5,2.31088171
5.777204274,2.5,2.31088171
0.040193514,2.01,0.019996773
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227962,2,0.071613981
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227962,2,0.071613981
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227944,2,0.071613972
0.143227908,2,0.071613954
0.143227944,2,0.071613972
0.143227944,2,0.071613972
0.143227926,2,0.071613963
0.143227926,2,0.071613963
2.800484784,2.29,1.22291912
4.95308088,2.5,1.981232352
4.953080898,2.5,1.981232359
2.49111459,2.79,0.892872613
3.580805898,3,1.193601966
12.56947319,2.95,4.260838369
14.14650989,3,4.715503296
14.14650991,3,4.715503302
11.40615425,2.64,4.320512973
6.711449292,1.955,3.43296639
0.120874392,1.5,0.080582928
2.052813672,1.535,1.337337897
12.32426124,2,6.16213062
0.120874446,2,0.060437223
0.120874392,2,0.060437196
7.80101577,2.165,3.60324054
13.02751161,2.5,5.211004644
13.02751157,2.5,5.21100463
5.590309032,2.01,2.781248275
5.443727688,2,2.721863844
5.443727688,2,2.721863844
5.44372767,2,2.721863835
7.172862444,2.035,3.52474813
6.14857491,2,3.074287455
6.141068262,2,3.070534131
6.14106828,2,3.07053414
9.245330298,2,4.622665149
1.183373658,1.615,0.732739107
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
14.83664999,1.5,9.891099996
4.654042182,1.905,2.443066762
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
0.12087441,1.5,0.08058294
0.120874446,1.5,0.080582964
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
3.58521741,1.81,1.980783099
5.85259614,2,2.92629807
5.852596122,2,2.926298061
13.76325936,2.445,5.629144933
14.93294258,2.5,5.973177031
7.09486776,2.09,3.394673569
16.25046905,2,8.125234524
1.626772014,2,0.813386007
1.626771942,2,0.813385971
0.205763472,1.595,0.129005312
0.120874428,1.5,0.080582952
4.86834615,1.96,2.483850077
5.303246976,2,2.651623488
6.931552068,2,3.465776034
7.112474874,2,3.556237437
5.459718474,2,2.729859237
5.464438146,2,2.732219073
0.014102406,1.51,0.009339342
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
2.136765114,1.68,1.271883996
6.248323332,2,3.124161666
6.26745519,2,3.133727595
6.267455172,2,3.133727586
14.47562912,1.93,7.500325971
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.12087441,1.5,0.08058294
0.120874392,1.5,0.080582928
4.906350306,1.855,2.64493278
6.922938798,2,3.461469399
6.923851866,2,3.461925933
6.923851884,2,3.461925942
6.923851848,2,3.461925924
2.673908802,1.695,1.577527317
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
0.120874446,1.5,0.080582964
0.120874392,1.5,0.080582928
15.72065584,1.5,10.48043723
11.63732103,1.62,7.1835315
6.183936756,2,3.091968378
6.183936774,2,3.091968387
1.573133904,1.635,0.962161409
0.12087441,1.5,0.08058294
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.120874428,1.5,0.080582952
0.120874392,1.5,0.080582928
0.120874428,1.5,0.080582952
0.120874428,1.5,0.080582952
0.12087441,1.5,0.08058294
0.12087441,1.5,0.08058294
0.12087441,1.5,0.08058294
0.120874428,1.5,0.080582952
6.154589754,1.96,3.140096813
6.688707048,2,3.344353524
6.688707048,2,3.344353524
6.68870703,2,3.344353515
6.688707066,2,3.344353533
2.365335576,1.685,1.403759986
0.120874392,1.5,0.080582928
0.120874446,1.5,0.080582964
0.120874392,1.5,0.080582928
5.72635845,1.98,2.892100227
7.980486372,2,3.990243186
10.22170014,2.03,5.035320266
13.14508936,2.5,5.258035742
21.4981771,2.115,10.16462274
0.171251928,2,0.085625964
0.384431922,2,0.192215961
8.93578977,2,4.467894885
3.960212922,1.825,2.169979683
0.12087441,1.5,0.08058294
2.32510599,1.695,1.371743947
6.092016102,2,3.046008051
6.132777642,2,3.066388821
9.570607686,2,4.785303843
25.3268026,2.185,11.59121401
1.07730774,2,0.53865387
3.021407406,2,1.510703703
5.923761174,2.5,2.36950447
5.923519686,2.5,2.369407874
5.923519722,2.5,2.369407889
4.112589636,2.35,1.750038143
5.856248286,2.5,2.342499314
5.85624825,2.5,2.3424993
5.856248286,2.5,2.342499314
4.195673712,2.5,1.678269485
4.045926654,2.5,1.618370662
6.017027292,2.5,2.406810917
0.002821158,2.015,0.001400078
0.186797196,2,0.093398598
0.186797214,2,0.093398607
0.186797232,2,0.093398616
0.186797196,2,0.093398598
0.186797214,2,0.093398607
4.459832838,2.405,1.854400348
5.519143998,2.5,2.207657599
5.468401152,2.5,2.187360461
5.462399502,2.5,2.184959801
6.480503406,2.585,2.506964567
11.22740118,3,3.74246706
8.449835094,2.755,3.067090778
17.26675088,2.77,6.233484074
6.608157228,3,2.202719076
2.208095442,3,0.736031814
7.24022505,3,2.41340835
5.836622922,2.545,2.293368535
5.33881989,2.5,2.135527956
7.138372896,2.66,2.683598833
10.99430068,3,3.664766892
8.42289705,2.765,3.046255714
5.46868359,2.5,2.187473436
5.468683572,2.5,2.187473429
6.164172468,2.56,2.40787987
11.19962952,3,3.73320984
5.811711066,2.525,2.301667749
5.54414877,2.5,2.217659508
5.544148716,2.5,2.217659486
5.54414877,2.5,2.217659508
5.544148734,2.5,2.217659494
0.732038112,2.08,0.3519414
0.186797214,2,0.093398607
0.186797214,2,0.093398607
0.186797196,2,0.093398598
0.186797214,2,0.093398607
0.148707378,1.615,0.092078872
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
2.346998076,1.735,1.352736643
5.139698688,2,2.569849344
5.139698724,2,2.569849362
5.139698706,2,2.569849353
5.139698724,2,2.569849362
5.139698688,2,2.569849344
5.139698724,2,2.569849362
1.71463968,1.675,1.023665481
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
2.780576712,1.76,1.579873132
2.21104143,2,1.105520715
14.77366789,2,7.386833943
2.608578954,2.165,1.204886353
7.792002558,2.5,3.116801023
9.923877342,2.5,3.969550937
9.923877288,2.5,3.969550915
9.290069712,2.5,3.716027885
4.984029,2.06,2.419431553
4.424904954,2,2.212452477
4.424904954,2,2.212452477
2.429372124,1.775,1.368660352
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
2.545680276,1.76,1.446409248
5.03918748,2,2.51959374
2.243593602,2,1.121796801
2.157131934,2,1.078565967
2.157131916,2,1.078565958
2.157131934,2,1.078565967
2.157131916,2,1.078565958
4.692908934,2.35,1.996982525
6.031510632,2.5,2.412604253
7.006735854,2.5,2.802694342
11.68032371,2.495,4.681492471
2.871818514,2,1.435909257
2.395831284,2,1.197915642
2.395831302,2,1.197915651
2.395831302,2,1.197915651
2.39583132,2,1.19791566
4.455603054,2.27,1.962820729
6.340490928,2.5,2.536196371
6.67574073,2.545,2.623080837
6.847091136,2.8,2.445389691
2.522676978,2.5,1.009070791
6.361371828,2.5,2.544548731
7.44760026,2.5,2.979040104
7.468449138,2.5,2.987379655
7.468449138,2.5,2.987379655
8.450956728,2.44,3.463506856
5.363362188,2,2.681681094
5.363362134,2,2.681681067
4.923117648,1.96,2.511794718
0.13752126,1.5,0.09168084
0.137521242,1.6,0.085950776
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521278,1.5,0.091680852
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.157573926,1.535,0.102654023
4.181724594,2,2.090862297
4.181724612,2,2.090862306
4.181724594,2,2.090862297
4.18172463,2,2.090862315
4.181724594,2,2.090862297
3.409611048,2,1.704805524
3.273355692,2,1.636677846
3.27335571,2,1.636677855
3.27335571,2,1.636677855
0.191391138,1.55,0.123478154
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.137521278,1.5,0.091680852
2.239855182,1.71,1.309856832
5.473775322,2,2.736887661
5.473775322,2,2.736887661
5.473775304,2,2.736887652
5.47377534,2,2.73688767
5.473775322,2,2.736887661
5.428619496,1.995,2.721112529
0.137521278,1.5,0.091680852
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
0.13752126,1.5,0.09168084
0.137521224,1.5,0.091680816
2.26626201,1.74,1.302449431
4.82319225,2,2.411596125
4.823192232,2,2.411596116
4.82319225,2,2.411596125
4.823192232,2,2.411596116
4.581425016,2,2.290712508
2.62530873,2,1.312654365
2.625308676,2,1.312654338
2.62530873,2,1.312654365
0.608405364,1.635,0.372113372
0.137521224,1.5,0.091680816
0.13752126,1.5,0.09168084
0.137521242,1.5,0.091680828
0.13752126,1.5,0.09168084
2.469572892,1.76,1.403166416
4.981899168,2,2.490949584
5.20919622,2,2.60459811
5.209196202,2,2.604598101
5.20919622,2,2.60459811
5.209196202,2,2.604598101
5.209196238,2,2.604598119
1.402376868,1.645,0.852508734
0.886250358,1.59,0.557390162
5.656165236,2,2.828082618
4.834416438,2,2.417208219
4.498772544,2,2.249386272
4.498772544,2,2.249386272
4.49877258,2,2.24938629
4.498772544,2,2.249386272
5.516813466,1.785,3.090651802
6.06546999,1.515,4.003610554
5.87367873,1.5,3.91578582
5.873678712,1.5,3.915785808
5.873678694,1.5,3.915785796
5.87367873,1.5,3.91578582
5.873678712,1.5,3.915785808
0.021338784,1.005,0.021232621
0.088712298,1,0.088712298
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
2.442791448,1.24,1.969993103
5.21628246,1.5,3.47752164
5.569281072,1.5,3.712854048
5.569281054,1.5,3.712854036
5.569281072,1.5,3.712854048
5.56928109,1.5,3.71285406
9.45245484,1.73,5.463846728
8.286559182,1.5,5.524372788
8.286559164,1.5,5.524372776
15.57531698,1.685,9.243511563
18.30945368,1.99,9.200730491
6.257955474,1.705,3.670355117
9.027049356,2,4.513524678
9.02704932,2,4.51352466
8.524524726,1.945,4.382789062
4.60701243,1.5,3.07134162
4.607012448,1.5,3.071341632
5.958527184,1.62,3.6781032
11.45253249,1.99,5.755041452
5.55351174,1.5,3.70234116
5.55351174,1.5,3.70234116
5.564821842,1.5,3.709881228
11.47956655,1.995,5.754168695
12.31672313,2,6.158361564
9.904325652,1.815,5.456928734
12.24499907,2,6.122499534
12.28580509,2,6.142902543
12.32955833,2,6.164779167
6.1353468,1.5,4.0902312
6.105764466,1.5,4.070509644
0.467779554,1.045,0.447635937
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
5.78541141,1.48,3.909061764
6.061907322,1.5,4.041271548
6.06190734,1.5,4.04127156
6.06190734,1.5,4.04127156
9.38846457,1.82,5.158497016
10.59421108,1.95,5.432928757
5.070813228,1.5,3.380542152
5.070813246,1.5,3.380542164
5.070813228,1.5,3.380542152
5.070813246,1.5,3.380542164
5.070813228,1.5,3.380542152
1.62757746,1.165,1.397062197
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
3.091340826,1.28,2.41511002
5.583527082,1.5,3.722351388
5.583527082,1.5,3.722351388
5.583527082,1.5,3.722351388
5.583527082,1.5,3.722351388
10.0422772,1.23,8.16445301
0.08871228,1,0.08871228
0.08871228,1,0.08871228
5.612931774,1.45,3.87098743
6.226847334,1.5,4.151231556
6.192137394,1.5,4.128091596
6.17863905,1.5,4.1190927
6.178639086,1.5,4.119092724
5.0785317,1.41,3.601795532
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
3.762069804,1.34,2.807514779
5.546862486,1.5,3.697908324
5.546862486,1.5,3.697908324
5.546862468,1.5,3.697908312
5.546862486,1.5,3.697908324
5.546862468,1.5,3.697908312
3.88263186,1.35,2.8760236
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
2.245791366,1.22,1.840812595
5.228982594,1.5,3.485988396
5.228982594,1.5,3.485988396
5.22898263,1.5,3.48598842
5.228982576,1.5,3.485988384
7.858484928,1.745,4.503429758
10.62288547,2,5.311442736
6.984360702,1.66,4.207446206
5.265112086,1.5,3.510074724
5.265112086,1.5,3.510074724
9.002349576,1.5,6.001566384
2.775426066,1.035,2.681571078
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.08871228,1,0.08871228
0.088712262,1,0.088712262
0.088712298,1,0.088712298
0.088712262,1,0.088712262
0.08871228,1,0.08871228
0.029184138,0.55,0.053062069
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
7.94418048,0.65,12.22181612
9.085178178,1,9.085178178
2.905135506,1,2.905135506
6.187731804,1.155,5.357343553
13.65867414,1.5,9.10578276
8.912769246,1.5,5.941846164
11.32910915,1.015,11.1616839
11.36144434,1,11.36144434
0.410671836,0.52,0.789753531
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
1.684727964,0.765,2.202258776
12.14469304,1,12.14469304
7.94281005,1,7.94281005
4.373976762,1,4.373976762
9.739844784,0.885,11.00547433
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
3.995465148,0.77,5.188915777
7.406822898,1,7.406822898
7.418063898,1,7.418063898
7.47707922,1,7.47707922
7.47707922,1,7.47707922
2.088752724,0.595,3.51050878
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789494,0.5,0.045578988
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.022789476,0.5,0.045578952
0.01865943,0.41,0.045510805
5.73906537,0.42,13.66444136
6.842652282,0.5,13.68530456
6.842652282,0.5,13.68530456
6.743504862,0.5,13.48700972
6.723197568,0.5,13.44639514
